srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff
488,2013-01-14 22:38:25,16,31,NULL,NULL,219,54555,2,4.0,1,2.4,0.0078,4.82,153.87,0,23605,1,76,4,0,1,0,NULL,5192.63,1,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
488,2013-01-14 22:38:25,16,31,NULL,NULL,219,55092,3,4.5,1,1.95,0.0111,5.15,177.95,1,23605,1,76,4,0,1,0,NULL,5191.04,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
488,2013-01-14 22:38:25,16,31,NULL,NULL,219,56571,3,4.5,1,0.0,0.0036,4.91,199.36,0,23605,1,76,4,0,1,0,NULL,5191.63,1,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
488,2013-01-14 22:38:25,16,31,NULL,NULL,219,57058,3,3.5,1,0.69,0.0021,4.74,139.15,0,23605,1,76,4,0,1,0,NULL,5203.67,1,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
488,2013-01-14 22:38:25,16,31,NULL,NULL,219,57852,2,2.5,1,2.94,0.0187,4.72,129.78,0,23605,1,76,4,0,1,0,NULL,5189.11,1,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
488,2013-01-14 22:38:25,16,31,NULL,NULL,219,58039,4,4.5,1,2.56,0.0095,5.33,161.89,0,23605,1,76,4,0,1,0,NULL,5192.54,1,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
488,2013-01-14 22:38:25,16,31,NULL,NULL,219,58547,2,2.5,0,2.94,0.0179,4.7,109.71,0,23605,1,76,4,0,1,0,NULL,5188.98,1,NULL,NULL,NULL,1,0,32,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
488,2013-01-14 22:38:25,16,31,NULL,NULL,219,61144,3,4.5,1,1.39,3.0E-4,5.04,144.5,0,23605,1,76,4,0,1,0,NULL,5211.41,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,5
488,2013-01-14 22:38:25,16,31,NULL,NULL,219,62933,2,3.5,1,0.0,5.0E-4,4.77,123.09,0,23605,1,76,4,0,1,0,NULL,5199.78,1,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
488,2013-01-14 22:38:25,16,31,NULL,NULL,219,64553,2,3.5,0,1.61,0.0028,4.59,129.78,0,23605,1,76,4,0,1,0,NULL,5184.15,1,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
488,2013-01-14 22:38:25,16,31,NULL,NULL,219,67987,2,3.0,1,2.56,0.0053,4.71,140.49,0,23605,1,76,4,0,1,0,NULL,5192.29,1,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
488,2013-01-14 22:38:25,16,31,NULL,NULL,219,68503,2,2.0,0,3.74,0.0494,4.6,95.0,0,23605,1,76,4,0,1,0,NULL,5181.62,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,15,NULL,NULL,NULL,NULL,NULL,NULL,1,0,15
488,2013-01-14 22:38:25,16,31,NULL,NULL,219,71183,3,3.0,0,2.48,0.0076,5.03,157.88,1,23605,1,76,4,0,1,0,NULL,5189.76,1,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,12
488,2013-01-14 22:38:25,16,31,NULL,NULL,219,84472,2,3.5,1,1.95,0.0028,4.79,139.15,0,23605,1,76,4,0,1,0,NULL,5187.18,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
488,2013-01-14 22:38:25,16,31,NULL,NULL,219,88329,3,4.0,1,2.4,0.0060,5.06,160.56,1,23605,1,76,4,0,1,0,NULL,5191.16,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
488,2013-01-14 22:38:25,16,31,NULL,NULL,219,94926,3,3.5,1,2.64,0.0065,5.03,145.84,0,23605,1,76,4,0,1,0,NULL,5192.29,1,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
488,2013-01-14 22:38:25,16,31,NULL,NULL,219,96900,3,4.0,1,3.0,0.0039,5.0,161.89,0,23605,1,76,4,0,1,0,NULL,5191.72,1,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
488,2013-01-14 22:38:25,16,31,NULL,NULL,219,104690,2,3.5,0,2.4,0.0043,4.47,99.01,0,23605,1,76,4,0,1,0,NULL,5214.72,1,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
488,2013-01-14 22:38:25,16,31,NULL,NULL,219,125993,3,2.5,0,2.71,0.0052,5.03,264.92,0,23605,1,76,4,0,1,0,NULL,5180.6,1,NULL,NULL,NULL,-1,0,7,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
488,2013-01-14 22:38:25,16,31,NULL,NULL,219,131559,3,4.5,1,2.64,0.0058,5.91,330.48,0,23605,1,76,4,0,1,0,NULL,5191.88,1,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
492,2013-05-30 17:18:52,24,216,4.33,88.82,129,6434,3,3.5,1,4.2,0.3008,4.55,70.18,1,12879,2,48,1,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,1,0,6,NULL,NULL,NULL
492,2013-05-30 17:18:52,24,216,4.33,88.82,129,42225,3,4.0,1,4.37,0.602,4.78,108.12,1,12879,2,48,1,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL
492,2013-05-30 17:18:52,24,216,4.33,88.82,129,61164,3,3.0,0,4.29,0.605,4.78,75.37,0,12879,2,48,1,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL
492,2013-05-30 17:18:52,24,216,4.33,88.82,129,61980,3,4.0,1,4.34,0.5657,4.98,110.71,1,12879,2,48,1,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,1,0,8,NULL,NULL,NULL
492,2013-05-30 17:18:52,24,216,4.33,88.82,129,87321,3,4.0,1,4.42,0.5547,4.8,111.75,1,12879,2,48,1,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,-1,0,32,0,0,NULL,NULL,NULL,NULL
492,2013-05-30 17:18:52,24,216,4.33,88.82,129,90533,3,3.5,1,4.39,0.5584,4.65,109.16,1,12879,2,48,1,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,-1,0,34,0,0,NULL,NULL,NULL,NULL
492,2013-05-30 17:18:52,24,216,4.33,88.82,129,92330,3,4.0,1,4.29,0.1511,5.08,122.16,0,12879,2,48,1,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,1,0,13,NULL,NULL,NULL
492,2013-05-30 17:18:52,24,216,4.33,88.82,129,96358,3,3.0,1,4.26,0.5238,4.43,84.46,0,12879,2,48,1,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,57,1,0,27,NULL,NULL,NULL
492,2013-05-30 17:18:52,24,216,4.33,88.82,129,97889,3,4.0,1,4.29,0.5572,4.94,90.97,1,12879,2,48,1,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL
492,2013-05-30 17:18:52,24,216,4.33,88.82,129,116059,3,3.5,0,4.39,0.556,4.72,106.56,0,12879,2,48,1,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL
492,2013-05-30 17:18:52,24,216,4.33,88.82,129,117245,4,4.0,0,4.37,0.2679,4.96,94.74,1,12879,2,48,1,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL
492,2013-05-30 17:18:52,24,216,4.33,88.82,129,117472,3,4.0,0,4.25,NULL,4.71,85.77,0,12879,2,48,1,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL
492,2013-05-30 17:18:52,24,216,4.33,88.82,129,119879,3,4.0,1,4.3,0.5766,4.78,116.44,1,12879,2,48,1,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,-1,0,7,0,0,NULL,NULL,NULL,NULL
492,2013-05-30 17:18:52,24,216,4.33,88.82,129,121821,4,4.0,0,4.34,0.3462,4.97,155.94,0,12879,2,48,1,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,3,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL
492,2013-05-30 17:18:52,24,216,4.33,88.82,129,131491,3,4.0,1,4.29,0.5972,4.78,87.84,1,12879,2,48,1,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,9,0,0,NULL,0,0,NULL,NULL,NULL,NULL
492,2013-05-30 17:18:52,24,216,4.33,88.82,129,132827,3,4.0,1,4.29,0.5225,4.83,135.47,1,12879,2,48,1,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
492,2013-05-30 17:18:52,24,216,4.33,88.82,129,134212,3,3.5,0,4.33,0.6104,4.78,63.68,0,12879,2,48,1,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,800,3,4.5,1,2.64,0.0021,5.17,109.24,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,2131,3,3.5,1,1.61,0.0206,4.67,85.62,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,14
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,2548,2,3.5,1,1.39,0.069,4.47,75.78,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,11358,3,4.5,1,0.0,0.0020,5.03,79.72,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,11865,2,3.5,1,2.56,0.0935,4.18,55.11,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,16247,3,4.5,1,1.95,0.0325,4.83,84.64,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,16434,3,5.0,1,1.39,0.0138,4.96,109.24,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,21218,2,3.5,1,1.39,0.1036,4.43,64.95,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,23771,3,4.5,1,1.79,0.0719,5.53,109.24,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,9
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,24207,3,4.0,1,1.95,0.0376,4.82,84.64,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,37480,4,4.0,1,2.64,0.0341,5.3,129.91,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,42904,3,4.0,1,1.79,0.0363,4.96,100.38,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,45612,3,4.0,1,1.79,0.0463,4.97,120.07,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,54794,3,3.5,1,2.64,0.1326,4.72,60.03,1,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,55744,4,3.5,1,1.39,0.1236,5.1,121.05,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,56037,3,4.5,1,1.79,0.0854,4.86,98.42,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,56446,2,3.5,1,2.56,0.0781,4.47,59.05,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,10
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,59597,2,4.5,1,2.77,0.1051,4.8,89.56,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,66467,3,4.5,1,2.64,0.1224,4.84,140.73,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,14
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,67735,3,3.5,1,1.1,0.0464,4.76,80.7,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,81545,2,3.5,1,1.39,0.1044,4.19,62.99,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,8
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,94150,2,4.0,1,0.69,0.0026,4.67,79.72,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,95623,3,4.5,1,0.0,0.0212,5.08,103.34,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,96286,4,4.5,1,1.39,0.1215,5.36,199.78,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,11
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,99307,2,3.5,1,2.77,0.0914,4.42,55.11,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,103877,3,4.5,1,2.56,0.0582,5.23,129.91,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,104741,3,2.5,1,2.48,0.0309,4.84,105.3,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,116093,3,4.0,1,1.39,0.0312,4.82,84.64,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,15
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,116783,4,3.5,1,0.0,0.0124,4.94,109.24,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,118168,2,4.0,1,0.69,0.02,4.46,69.88,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,123830,2,3.0,1,1.95,0.0304,4.45,55.11,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,131222,2,3.5,1,1.39,0.0534,4.62,67.91,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
493,2013-03-26 19:19:54,14,100,NULL,NULL,219,139692,3,4.5,1,2.56,0.0528,5.05,129.91,0,19449,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
494,2013-04-24 15:29:35,5,219,NULL,NULL,219,643,4,4.0,1,0.0,NULL,5.21,119.0,0,28010,1,2,1,0,1,1,NULL,43.14,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
494,2013-04-24 15:29:35,5,219,NULL,NULL,219,2885,4,4.5,1,3.0,0.2873,5.55,149.0,0,28010,1,2,1,0,1,1,NULL,40.29,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
494,2013-04-24 15:29:35,5,219,NULL,NULL,219,9413,3,4.0,1,2.89,0.1755,5.26,153.0,0,28010,1,2,1,0,1,1,NULL,40.89,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
494,2013-04-24 15:29:35,5,219,NULL,NULL,219,13389,4,4.5,1,2.89,0.4709,5.38,159.0,0,28010,1,2,1,0,1,1,NULL,40.18,1,NULL,NULL,NULL,1,0,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
494,2013-04-24 15:29:35,5,219,NULL,NULL,219,14778,4,4.0,1,2.08,NULL,5.52,139.0,0,28010,1,2,1,0,1,1,NULL,43.23,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
494,2013-04-24 15:29:35,5,219,NULL,NULL,219,22039,4,3.5,1,2.48,NULL,4.84,95.0,0,28010,1,2,1,0,1,1,NULL,41.68,1,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
494,2013-04-24 15:29:35,5,219,NULL,NULL,219,22475,3,4.5,1,3.04,0.3418,5.39,119.0,0,28010,1,2,1,0,1,1,NULL,40.39,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
494,2013-04-24 15:29:35,5,219,NULL,NULL,219,23555,4,4.0,1,3.04,0.1379,5.38,143.0,0,28010,1,2,1,0,1,1,NULL,40.47,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
494,2013-04-24 15:29:35,5,219,NULL,NULL,219,24778,4,4.0,1,2.08,NULL,5.26,105.0,0,28010,1,2,1,0,1,1,NULL,43.19,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
